Comments,Followers,PageViews,Points,Posts,socialsource,source,symbol,symbol_id,timestamp_api_call
,3.0,290,75.0,,CryptoCompare,cryptocompare,PEN,33127,2017-12-30 17:56:15.438991
2.0,58.0,5116,1645.0,7.0,CryptoCompare,cryptocompare,PEPECASH,42663,2017-12-30 17:56:29.501232
,1.0,286,25.0,,CryptoCompare,cryptocompare,PEX,33010,2017-12-30 17:56:15.301872
,6.0,485,200.0,2.0,CryptoCompare,cryptocompare,PFR,409155,2017-12-30 17:56:26.540165
,7.0,1278,200.0,1.0,CryptoCompare,cryptocompare,PGL,222125,2017-12-30 17:55:58.483723
1.0,8.0,918,260.0,2.0,CryptoCompare,cryptocompare,PHR,77337,2017-12-30 17:56:51.766803
3.0,14.0,821,705.0,13.0,CryptoCompare,cryptocompare,PHR*,377831,2017-12-30 17:56:24.384610
,10.0,601,275.0,1.0,CryptoCompare,cryptocompare,PHS,4585,2017-12-30 17:56:37.332759
2.0,41.0,3603,1245.0,8.0,CryptoCompare,cryptocompare,PIE,45832,2017-12-30 17:56:38.603129
,15.0,2368,400.0,1.0,CryptoCompare,cryptocompare,PIGGY,7577,2017-12-30 17:56:51.116442
1.0,40.0,2617,1085.0,3.0,CryptoCompare,cryptocompare,PING,177503,2017-12-30 17:55:44.110099
21.0,170.0,20352,5260.0,32.0,CryptoCompare,cryptocompare,PINK,5374,2017-12-30 17:56:46.484030
,5.0,547,125.0,,CryptoCompare,cryptocompare,PINKX,29193,2017-12-30 17:56:08.191550
,11.0,1176,275.0,,CryptoCompare,cryptocompare,PIO,28342,2017-12-30 17:56:07.395096
8.0,75.0,10930,2230.0,11.0,CryptoCompare,cryptocompare,PIRL,355019,2017-12-30 17:56:19.972421
369.0,1405.0,178096,45840.0,281.0,CryptoCompare,cryptocompare,PIVX,42433,2017-12-30 17:56:29.017088
8.0,30.0,3847,955.0,5.0,CryptoCompare,cryptocompare,PIX,223283,2017-12-30 17:55:59.914650
7.0,24.0,4326,895.0,9.0,CryptoCompare,cryptocompare,PIZZA,25830,2017-12-30 17:56:03.189366
35.0,86.0,10818,2825.0,13.0,CryptoCompare,cryptocompare,PKB,8764,2017-12-30 17:56:52.079653
2.0,53.0,6031,1445.0,4.0,CryptoCompare,cryptocompare,PKT,344086,2017-12-30 17:56:18.782381
,4.0,306,100.0,,CryptoCompare,cryptocompare,PLANET,56654,2017-12-30 17:56:45.841906
10.0,15.0,1918,650.0,7.0,CryptoCompare,cryptocompare,PLAY,369251,2017-12-30 17:56:22.394125
56.0,265.0,27517,8310.0,45.0,CryptoCompare,cryptocompare,PLBT,171884,2017-12-30 17:55:45.651347
,6.0,625,150.0,,CryptoCompare,cryptocompare,PLM,314331,2017-12-30 17:56:12.792831
,6.0,730,175.0,1.0,CryptoCompare,cryptocompare,PLNC,34493,2017-12-30 17:56:18.575050
101.0,234.0,57493,8210.0,54.0,CryptoCompare,cryptocompare,PLR,184298,2017-12-30 17:55:45.385878
13.0,53.0,3896,1580.0,5.0,CryptoCompare,cryptocompare,PLU,42837,2017-12-30 17:56:29.469625
17.0,87.0,13700,3320.0,39.0,CryptoCompare,cryptocompare,PLX,412081,2017-12-30 17:56:28.709687
,3.0,455,75.0,,CryptoCompare,cryptocompare,PNC,33873,2017-12-30 17:56:17.087708
3.0,48.0,3982,1455.0,9.0,CryptoCompare,cryptocompare,PND,37366,2017-12-30 17:56:24.845509
,6.0,708,150.0,,CryptoCompare,cryptocompare,PNK,28772,2017-12-30 17:56:08.613068
,,3,,,CryptoCompare,cryptocompare,PNX,586567,2017-12-30 17:56:47.007855
20.0,242.0,30081,7375.0,45.0,CryptoCompare,cryptocompare,POE,188811,2017-12-30 17:55:46.226847
,17.0,1016,425.0,,CryptoCompare,cryptocompare,POINTS,4586,2017-12-30 17:56:38.809263
,47.0,4852,1500.0,13.0,CryptoCompare,cryptocompare,POLL,319130,2017-12-30 17:56:13.228153
,21.0,2740,550.0,1.0,CryptoCompare,cryptocompare,POLY,7567,2017-12-30 17:56:50.697368
,,8,,,CryptoCompare,cryptocompare,POP,586409,2017-12-30 17:56:46.689321
,4.0,486,100.0,0.0,CryptoCompare,cryptocompare,POS,370825,2017-12-30 17:56:24.556547
1.0,14.0,1440,585.0,9.0,CryptoCompare,cryptocompare,POST,20444,2017-12-30 17:55:50.726614
2.0,123.0,16857,3320.0,9.0,CryptoCompare,cryptocompare,POSW,35030,2017-12-30 17:56:19.428443
93.0,724.0,53955,21030.0,80.0,CryptoCompare,cryptocompare,POT,4587,2017-12-30 17:56:38.708753
411.0,1072.0,155981,38435.0,301.0,CryptoCompare,cryptocompare,POWR,339617,2017-12-30 17:56:17.141061
36.0,734.0,73984,19785.0,43.0,CryptoCompare,cryptocompare,PPC,2349,2017-12-30 17:56:04.670869
6.0,65.0,6661,1835.0,6.0,CryptoCompare,cryptocompare,PPP,327500,2017-12-30 17:56:14.864527
32.0,297.0,42841,8295.0,22.0,CryptoCompare,cryptocompare,PPT,179896,2017-12-30 17:55:45.187581
5.0,129.0,4681,3800.0,21.0,CryptoCompare,cryptocompare,PPY,29348,2017-12-30 17:56:08.789717
1.0,18.0,3682,485.0,1.0,CryptoCompare,cryptocompare,PQT,179077,2017-12-30 17:55:45.586115
4.0,16.0,2089,540.0,4.0,CryptoCompare,cryptocompare,PRC,3638,2017-12-30 17:56:21.424201
,8.0,1046,200.0,,CryptoCompare,cryptocompare,PRE,30024,2017-12-30 17:56:10.295753
8.0,84.0,5516,2505.0,13.0,CryptoCompare,cryptocompare,PRE*,186331,2017-12-30 17:55:45.878903
1.0,17.0,1738,460.0,1.0,CryptoCompare,cryptocompare,PRES,42841,2017-12-30 17:56:30.759720
126.0,780.0,84649,22635.0,75.0,CryptoCompare,cryptocompare,PRG,225764,2017-12-30 17:56:00.399205
,11.0,1082,275.0,,CryptoCompare,cryptocompare,PRIME,20814,2017-12-30 17:55:51.999470
5.0,71.0,3749,2050.0,9.0,CryptoCompare,cryptocompare,PRIX,257772,2017-12-30 17:56:02.782686
3.0,21.0,3088,780.0,9.0,CryptoCompare,cryptocompare,PRL,429355,2017-12-30 17:56:29.458629
,15.0,1667,375.0,,CryptoCompare,cryptocompare,PRM,20304,2017-12-30 17:55:50.299633
5.0,164.0,14925,4500.0,14.0,CryptoCompare,cryptocompare,PRO,185695,2017-12-30 17:55:46.681054
24.0,98.0,11233,3040.0,14.0,CryptoCompare,cryptocompare,PROC,71334,2017-12-30 17:56:50.487305
0.0,18.0,1231,475.0,1.0,CryptoCompare,cryptocompare,PRP,304147,2017-12-30 17:56:11.636865
,6.0,531,150.0,,CryptoCompare,cryptocompare,PRX,43998,2017-12-30 17:56:32.564425
20.0,58.0,8113,3850.0,88.0,CryptoCompare,cryptocompare,PSB,29041,2017-12-30 17:56:07.924471
,2.0,289,50.0,,CryptoCompare,cryptocompare,PSEUD,4588,2017-12-30 17:56:38.577525
,5.0,611,125.0,,CryptoCompare,cryptocompare,PSI,29004,2017-12-30 17:56:08.472938
,6.0,1054,175.0,1.0,CryptoCompare,cryptocompare,PST,255777,2017-12-30 17:56:02.950583
,6.0,402,175.0,1.0,CryptoCompare,cryptocompare,PSY,24871,2017-12-30 17:56:01.957049
,6.0,551,150.0,,CryptoCompare,cryptocompare,PTA,39698,2017-12-30 17:56:25.973203
10.0,50.0,5831,1775.0,17.0,CryptoCompare,cryptocompare,PTC,5317,2017-12-30 17:56:42.584230
,19.0,996,500.0,1.0,CryptoCompare,cryptocompare,PTC*,340872,2017-12-30 17:56:18.438026
94.0,311.0,33860,10340.0,65.0,CryptoCompare,cryptocompare,PTOY,129035,2017-12-30 17:55:42.245227
,8.0,1804,200.0,,CryptoCompare,cryptocompare,PTS*,4589,2017-12-30 17:56:38.300459
,10.0,1461,250.0,,CryptoCompare,cryptocompare,PULSE,21012,2017-12-30 17:55:53.793441
,11.0,1416,275.0,,CryptoCompare,cryptocompare,PUPA,78172,2017-12-30 17:56:51.549236
4.0,15.0,2885,790.0,15.0,CryptoCompare,cryptocompare,PURA,374031,2017-12-30 17:56:25.424367
3.0,16.0,1304,655.0,9.0,CryptoCompare,cryptocompare,PURE,370535,2017-12-30 17:56:22.798709
4.0,207.0,22952,5515.0,12.0,CryptoCompare,cryptocompare,PUT,23737,2017-12-30 17:56:00.845794
41.0,172.0,17697,5585.0,35.0,CryptoCompare,cryptocompare,PWR,20236,2017-12-30 17:55:49.624861
,5.0,309,125.0,,CryptoCompare,cryptocompare,PX,37370,2017-12-30 17:56:24.861895
6.0,43.0,7106,1260.0,5.0,CryptoCompare,cryptocompare,PXC,4590,2017-12-30 17:56:38.456043
,10.0,928,250.0,,CryptoCompare,cryptocompare,PXI,15274,2017-12-30 17:55:42.842321
,1.0,355,25.0,,CryptoCompare,cryptocompare,PXL,20580,2017-12-30 17:55:50.735719
,3.0,492,75.0,,CryptoCompare,cryptocompare,PYC,4591,2017-12-30 17:56:37.871603
,17.0,1340,450.0,1.0,CryptoCompare,cryptocompare,PYN,304833,2017-12-30 17:56:11.417770
1.0,45.0,2181,1160.0,1.0,CryptoCompare,cryptocompare,PYP,491325,2017-12-30 17:56:39.396904
,5.0,361,125.0,,CryptoCompare,cryptocompare,PZM,77306,2017-12-30 17:56:51.088834
56.0,225.0,28769,7610.0,57.0,CryptoCompare,cryptocompare,QASH,402714,2017-12-30 17:56:25.835238
3.0,92.0,8741,2430.0,4.0,CryptoCompare,cryptocompare,QAU,170958,2017-12-30 17:55:43.704700
,1.0,400,25.0,,CryptoCompare,cryptocompare,QBC,38371,2017-12-30 17:56:25.247500
,9.0,897,250.0,1.0,CryptoCompare,cryptocompare,QBK,5361,2017-12-30 17:56:45.600282
,13.0,1068,325.0,,CryptoCompare,cryptocompare,QBT,59317,2017-12-30 17:56:46.837053
1.0,99.0,10571,2635.0,6.0,CryptoCompare,cryptocompare,QCN,7650,2017-12-30 17:56:51.491195
0.0,48.0,3831,1500.0,12.0,CryptoCompare,cryptocompare,QORA,5314,2017-12-30 17:56:42.129428
,43.0,4686,1150.0,3.0,CryptoCompare,cryptocompare,QRK,4351,2017-12-30 17:56:31.639968
47.0,186.0,17826,5845.0,29.0,CryptoCompare,cryptocompare,QRL,127667,2017-12-30 17:55:43.330854
,5.0,400,125.0,,CryptoCompare,cryptocompare,QSLV,6095,2017-12-30 17:56:47.057553
28.0,268.0,19494,7780.0,32.0,CryptoCompare,cryptocompare,QSP,397757,2017-12-30 17:56:26.254733
1.0,12.0,1966,385.0,3.0,CryptoCompare,cryptocompare,QTL,4349,2017-12-30 17:56:30.809265
165.0,1138.0,140685,33775.0,147.0,CryptoCompare,cryptocompare,QTUM,112392,2017-12-30 17:55:41.819819
,10.0,1483,325.0,3.0,CryptoCompare,cryptocompare,QTZ,7595,2017-12-30 17:56:51.088722
2.0,48.0,3949,1395.0,7.0,CryptoCompare,cryptocompare,QVT,205980,2017-12-30 17:55:51.266711
6.0,68.0,8252,1835.0,3.0,CryptoCompare,cryptocompare,QWARK,116425,2017-12-30 17:55:41.306288
,17.0,1230,500.0,3.0,CryptoCompare,cryptocompare,R,345420,2017-12-30 17:56:19.138759
,7.0,380,175.0,,CryptoCompare,cryptocompare,RADI,39707,2017-12-30 17:56:25.779075
11.0,111.0,12840,3135.0,10.0,CryptoCompare,cryptocompare,RADS,15870,2017-12-30 17:55:43.191229
4.0,48.0,5440,1540.0,12.0,CryptoCompare,cryptocompare,RAIN,67462,2017-12-30 17:56:49.569094
,2.0,228,50.0,,CryptoCompare,cryptocompare,RATIO,43046,2017-12-30 17:56:29.662749
,10.0,954,250.0,,CryptoCompare,cryptocompare,RBIES,20320,2017-12-30 17:55:50.771529
,2.0,911,50.0,,CryptoCompare,cryptocompare,RBIT,26121,2017-12-30 17:56:02.904872
,9.0,1290,250.0,1.0,CryptoCompare,cryptocompare,RBR,5399,2017-12-30 17:56:45.629287
1.0,23.0,3444,660.0,3.0,CryptoCompare,cryptocompare,RBT,8695,2017-12-30 17:56:51.963135
,,38,,,CryptoCompare,cryptocompare,RBTC,491479,2017-12-30 17:56:38.858417
,24.0,2810,675.0,3.0,CryptoCompare,cryptocompare,RBX,73143,2017-12-30 17:56:50.633875
8.0,81.0,6388,2405.0,12.0,CryptoCompare,cryptocompare,RBY,5316,2017-12-30 17:56:42.099764
,14.0,1447,350.0,,CryptoCompare,cryptocompare,RC,37361,2017-12-30 17:56:23.947920
2.0,71.0,7649,1920.0,5.0,CryptoCompare,cryptocompare,RCC,196591,2017-12-30 17:55:46.226742
7.0,126.0,15548,3820.0,24.0,CryptoCompare,cryptocompare,RCN,307219,2017-12-30 17:56:11.761843
,14.0,2414,375.0,1.0,CryptoCompare,cryptocompare,RCN*,29374,2017-12-30 17:56:08.514673
2.0,16.0,897,470.0,2.0,CryptoCompare,cryptocompare,RCX,20218,2017-12-30 17:55:50.055102
1131.0,1637.0,216956,68510.0,651.0,CryptoCompare,cryptocompare,RDD,4592,2017-12-30 17:56:38.681031
,6.0,1372,150.0,,CryptoCompare,cryptocompare,RDN,6098,2017-12-30 17:56:47.233432
17.0,193.0,17749,5795.0,32.0,CryptoCompare,cryptocompare,RDN*,372369,2017-12-30 17:56:24.094160
,11.0,1196,275.0,,CryptoCompare,cryptocompare,REA,362039,2017-12-30 17:56:20.924224
1.0,151.0,8419,3985.0,8.0,CryptoCompare,cryptocompare,REAL,198490,2017-12-30 17:55:48.476623
89.0,5783.0,28842,410590.0,10605.0,CryptoCompare,cryptocompare,REBL,370889,2017-12-30 17:56:22.868906
10.0,139.0,13579,3900.0,13.0,CryptoCompare,cryptocompare,REC,322013,2017-12-30 17:56:13.244795
9.0,67.0,9969,1990.0,9.0,CryptoCompare,cryptocompare,RED,79864,2017-12-30 17:56:51.459998
11.0,47.0,9173,1485.0,8.0,CryptoCompare,cryptocompare,REE,22418,2017-12-30 17:56:04.261280
73.0,1840.0,191492,48455.0,69.0,CryptoCompare,cryptocompare,REP,17778,2017-12-30 17:55:45.073226
7.0,320.0,36476,8520.0,18.0,CryptoCompare,cryptocompare,REQ,335059,2017-12-30 17:56:15.741196
,9.0,1185,225.0,,CryptoCompare,cryptocompare,REV,22169,2017-12-30 17:55:54.014380
,11.0,683,275.0,,CryptoCompare,cryptocompare,REX,310589,2017-12-30 17:56:12.172130
,,29,,,CryptoCompare,cryptocompare,RFL,436162,2017-12-30 17:56:32.575858
,7.0,1709,175.0,,CryptoCompare,cryptocompare,RGC,345065,2017-12-30 17:56:19.530437
,5.0,474,175.0,2.0,CryptoCompare,cryptocompare,RHEA,311516,2017-12-30 17:56:12.497484
,10.0,686,325.0,3.0,CryptoCompare,cryptocompare,RHOC,434666,2017-12-30 17:56:31.304509
1.0,43.0,6323,1210.0,5.0,CryptoCompare,cryptocompare,RIC,4352,2017-12-30 17:56:30.902732
,6.0,1061,150.0,,CryptoCompare,cryptocompare,RICE,78190,2017-12-30 17:56:51.516744
,23.0,1868,625.0,2.0,CryptoCompare,cryptocompare,RIDE,42344,2017-12-30 17:56:29.181038
,4.0,597,100.0,,CryptoCompare,cryptocompare,RING,28657,2017-12-30 17:56:07.387264
,6.0,765,150.0,,CryptoCompare,cryptocompare,RIPO,4593,2017-12-30 17:56:37.830246
,3.0,107,75.0,,CryptoCompare,cryptocompare,RIPT,398126,2017-12-30 17:56:25.398487
98.0,454.0,56430,14855.0,101.0,CryptoCompare,cryptocompare,RISE,22015,2017-12-30 17:55:53.877805
,9.0,743,225.0,,CryptoCompare,cryptocompare,RIYA,238571,2017-12-30 17:56:00.990875
8.0,42.0,7882,1305.0,7.0,CryptoCompare,cryptocompare,RKC,194924,2017-12-30 17:55:46.342084
4.0,175.0,25698,4715.0,12.0,CryptoCompare,cryptocompare,RLC,61877,2017-12-30 17:56:48.999731
,1.0,96,25.0,,CryptoCompare,cryptocompare,RLX,441616,2017-12-30 17:56:32.630315
,2.0,321,50.0,,CryptoCompare,cryptocompare,RMS,29928,2017-12-30 17:56:09.188220
,3.0,291,75.0,,CryptoCompare,cryptocompare,RNC,39710,2017-12-30 17:56:26.294990
,11.0,441,300.0,1.0,CryptoCompare,cryptocompare,RNDR,348131,2017-12-30 17:56:19.972316
,24.0,1994,650.0,2.0,CryptoCompare,cryptocompare,RNS,57471,2017-12-30 17:56:46.775100
1.0,12.0,1650,360.0,2.0,CryptoCompare,cryptocompare,ROCK,323817,2017-12-30 17:56:13.174245
,29.0,532,775.0,2.0,CryptoCompare,cryptocompare,ROCK*,384950,2017-12-30 17:56:25.122497
,8.0,683,200.0,,CryptoCompare,cryptocompare,ROK,336556,2017-12-30 17:56:16.164474
,6.0,236,150.0,,CryptoCompare,cryptocompare,ROOT,28326,2017-12-30 17:56:07.252474
,25.0,2801,700.0,3.0,CryptoCompare,cryptocompare,ROOTS,194906,2017-12-30 17:55:46.220094
,,598,,,CryptoCompare,cryptocompare,ROS,5380,2017-12-30 17:56:46.627116
3.0,30.0,2712,905.0,5.0,CryptoCompare,cryptocompare,ROUND,43604,2017-12-30 17:56:31.854770
0.0,14.0,1598,425.0,3.0,CryptoCompare,cryptocompare,ROYAL,30386,2017-12-30 17:56:11.282664
,10.0,898,250.0,,CryptoCompare,cryptocompare,RPC,4594,2017-12-30 17:56:38.931899
23.0,99.0,9641,3530.0,33.0,CryptoCompare,cryptocompare,RPX,341267,2017-12-30 17:56:18.190089
12.0,65.0,27122,1995.0,10.0,CryptoCompare,cryptocompare,RRT,30020,2017-12-30 17:56:10.344878
,,219,,,CryptoCompare,cryptocompare,RT2,4595,2017-12-30 17:56:38.748138
,26.0,2009,700.0,2.0,CryptoCompare,cryptocompare,RUBIT,30369,2017-12-30 17:56:11.517302
4.0,51.0,3955,1440.0,5.0,CryptoCompare,cryptocompare,RUP,345801,2017-12-30 17:56:19.116594
,5.0,549,150.0,1.0,CryptoCompare,cryptocompare,RUPX,372608,2017-12-30 17:56:25.427218
,5.0,477,125.0,0.0,CryptoCompare,cryptocompare,RUST,24887,2017-12-30 17:56:02.733853
,,74,25.0,1.0,CryptoCompare,cryptocompare,RUSTBITS,310553,2017-12-30 17:56:11.932355
91.0,218.0,36506,8085.0,69.0,CryptoCompare,cryptocompare,RVT,176280,2017-12-30 17:55:44.924750
,4.0,354,100.0,,CryptoCompare,cryptocompare,RYC,4596,2017-12-30 17:56:37.928239
,16.0,1696,400.0,,CryptoCompare,cryptocompare,RYCN,32548,2017-12-30 17:56:13.018254
,8.0,274,200.0,,CryptoCompare,cryptocompare,RYZ,339804,2017-12-30 17:56:18.268672
,2.0,390,50.0,,CryptoCompare,cryptocompare,RZR,4597,2017-12-30 17:56:38.447667
,1.0,282,25.0,,CryptoCompare,cryptocompare,S8C,38310,2017-12-30 17:56:24.980892
66.0,363.0,41695,11410.0,67.0,CryptoCompare,cryptocompare,SAFEX,20594,2017-12-30 17:55:53.223338
,6.0,955,175.0,1.0,CryptoCompare,cryptocompare,SAK,22268,2017-12-30 17:55:58.755993
163.0,722.0,83074,22305.0,105.0,CryptoCompare,cryptocompare,SALT,314580,2017-12-30 17:56:12.777011
130.0,345.0,48480,12900.0,119.0,CryptoCompare,cryptocompare,SAN,177863,2017-12-30 17:55:44.921117
,4.0,1203,125.0,1.0,CryptoCompare,cryptocompare,SAND,188652,2017-12-30 17:55:46.240586
,1.0,359,25.0,,CryptoCompare,cryptocompare,SANDG,28770,2017-12-30 17:56:08.958177
,10.0,1377,275.0,1.0,CryptoCompare,cryptocompare,SAR,20215,2017-12-30 17:55:49.536301
,1.0,645,25.0,,CryptoCompare,cryptocompare,SAT2,4598,2017-12-30 17:56:39.130211
,7.0,1039,225.0,2.0,CryptoCompare,cryptocompare,SBC,4599,2017-12-30 17:56:38.891732
8.0,149.0,38161,3980.0,7.0,CryptoCompare,cryptocompare,SBD,23728,2017-12-30 17:56:00.775082
4.0,45.0,4469,1290.0,5.0,CryptoCompare,cryptocompare,SBTC,516982,2017-12-30 17:56:40.303837
767.0,4233.0,369807,126495.0,520.0,CryptoCompare,cryptocompare,SC,13072,2017-12-30 17:55:42.106372
,9.0,714,225.0,,CryptoCompare,cryptocompare,SCASH,34225,2017-12-30 17:56:18.325869
36.0,76.0,10192,2885.0,25.0,CryptoCompare,cryptocompare,SCL,255254,2017-12-30 17:56:02.068376
19.0,48.0,7690,1715.0,13.0,CryptoCompare,cryptocompare,SCN,28880,2017-12-30 17:56:08.168215
,16.0,734,425.0,1.0,CryptoCompare,cryptocompare,SCOR,234659,2017-12-30 17:56:00.367457
1.0,13.0,1706,410.0,3.0,CryptoCompare,cryptocompare,SCORE,187431,2017-12-30 17:55:45.901856
2.0,13.0,1158,370.0,1.0,CryptoCompare,cryptocompare,SCOT,20342,2017-12-30 17:55:52.506875
,16.0,1539,425.0,1.0,CryptoCompare,cryptocompare,SCR,393742,2017-12-30 17:56:26.274525
,6.0,1287,150.0,,CryptoCompare,cryptocompare,SCRPT,23429,2017-12-30 17:56:00.618393
,5.0,487,125.0,,CryptoCompare,cryptocompare,SCRT,21760,2017-12-30 17:55:53.528268
,4.0,739,125.0,1.0,CryptoCompare,cryptocompare,SCT,30536,2017-12-30 17:56:11.145142
,7.0,624,175.0,,CryptoCompare,cryptocompare,SCT*,348278,2017-12-30 17:56:19.077023
3.0,28.0,2137,755.0,1.0,CryptoCompare,cryptocompare,SDAO,203183,2017-12-30 17:55:50.319153
10.0,105.0,7020,2950.0,9.0,CryptoCompare,cryptocompare,SDC,4600,2017-12-30 17:56:38.583695
,3.0,475,75.0,,CryptoCompare,cryptocompare,SDP,30019,2017-12-30 17:56:10.872932
2.0,7.0,572,220.0,1.0,CryptoCompare,cryptocompare,SEEDS,35027,2017-12-30 17:56:19.253749
1.0,12.0,1197,360.0,2.0,CryptoCompare,cryptocompare,SEL,41967,2017-12-30 17:56:28.440937
,20.0,1263,500.0,,CryptoCompare,cryptocompare,SEN,28778,2017-12-30 17:56:08.278015
,19.0,1156,500.0,1.0,CryptoCompare,cryptocompare,SEND,449573,2017-12-30 17:56:33.449938
,30.0,2649,800.0,2.0,CryptoCompare,cryptocompare,SENSE,305252,2017-12-30 17:56:12.001008
2.0,14.0,1931,445.0,3.0,CryptoCompare,cryptocompare,SEQ,131112,2017-12-30 17:55:44.590341
1.0,95.0,8261,2635.0,10.0,CryptoCompare,cryptocompare,SETH,419209,2017-12-30 17:56:28.372280
,5.0,615,150.0,1.0,CryptoCompare,cryptocompare,SFC,44952,2017-12-30 17:56:33.283180
1.0,21.0,2566,560.0,1.0,CryptoCompare,cryptocompare,SFE,30169,2017-12-30 17:56:11.015033
,5.0,343,125.0,,CryptoCompare,cryptocompare,SFR,4601,2017-12-30 17:56:38.221906
,14.0,1105,400.0,2.0,CryptoCompare,cryptocompare,SH,28890,2017-12-30 17:56:07.918635
,0.0,846,0.0,,CryptoCompare,cryptocompare,SHADE,4602,2017-12-30 17:56:38.059675
11.0,201.0,12542,6435.0,52.0,CryptoCompare,cryptocompare,SHIFT,38307,2017-12-30 17:56:25.691157
,8.0,541,225.0,1.0,CryptoCompare,cryptocompare,SHLD,4603,2017-12-30 17:56:37.555009
,5.0,588,125.0,,CryptoCompare,cryptocompare,SHORTY,35226,2017-12-30 17:56:19.051571
,7.0,554,350.0,7.0,CryptoCompare,cryptocompare,SHP,364472,2017-12-30 17:56:21.517131
3.0,10.0,1247,305.0,1.0,CryptoCompare,cryptocompare,SHREK,21907,2017-12-30 17:55:57.457990
1.0,119.0,14892,3085.0,4.0,CryptoCompare,cryptocompare,SIB,20745,2017-12-30 17:55:52.748415
,19.0,1908,500.0,1.0,CryptoCompare,cryptocompare,SIFT,229420,2017-12-30 17:55:59.933970
25.0,228.0,34614,6800.0,34.0,CryptoCompare,cryptocompare,SIGT,200941,2017-12-30 17:55:48.701298
,7.0,847,175.0,,CryptoCompare,cryptocompare,SIGU,6112,2017-12-30 17:56:48.509550
,5.0,1078,125.0,,CryptoCompare,cryptocompare,SILK,4604,2017-12-30 17:56:38.506512
39.0,519.0,23637,13940.0,23.0,CryptoCompare,cryptocompare,SJCX,5288,2017-12-30 17:56:41.102063
4.0,21.0,4405,640.0,3.0,CryptoCompare,cryptocompare,SKB,6099,2017-12-30 17:56:47.287005
,34.0,5665,1025.0,7.0,CryptoCompare,cryptocompare,SKIN,198369,2017-12-30 17:55:48.787805
,6.0,1428,150.0,,CryptoCompare,cryptocompare,SKR,385866,2017-12-30 17:56:25.643873
,21.0,1847,550.0,1.0,CryptoCompare,cryptocompare,SKR*,304605,2017-12-30 17:56:11.668727
3.0,82.0,5549,2180.0,4.0,CryptoCompare,cryptocompare,SKY,136269,2017-12-30 17:55:42.512634
,9.0,942,250.0,1.0,CryptoCompare,cryptocompare,SLG,4605,2017-12-30 17:56:38.610060
,7.0,857,175.0,,CryptoCompare,cryptocompare,SLING,5302,2017-12-30 17:56:41.594270
,9.0,909,300.0,3.0,CryptoCompare,cryptocompare,SLM,5382,2017-12-30 17:56:45.516184
10.0,237.0,20986,6375.0,14.0,CryptoCompare,cryptocompare,SLR,5349,2017-12-30 17:56:44.191222
3.0,48.0,5323,1430.0,8.0,CryptoCompare,cryptocompare,SLS,20681,2017-12-30 17:55:51.774936
,4.0,354,100.0,,CryptoCompare,cryptocompare,SMAC,5350,2017-12-30 17:56:44.741752
14.0,153.0,16450,4515.0,22.0,CryptoCompare,cryptocompare,SMART,199901,2017-12-30 17:55:49.936988
,12.0,1869,325.0,1.0,CryptoCompare,cryptocompare,SMC,4606,2017-12-30 17:56:38.200492
,1.0,525,50.0,1.0,CryptoCompare,cryptocompare,SMF,43257,2017-12-30 17:56:30.439300
,26.0,3231,700.0,2.0,CryptoCompare,cryptocompare,SMLY,8694,2017-12-30 17:56:51.855250
,18.0,1687,525.0,3.0,CryptoCompare,cryptocompare,SMNX,218221,2017-12-30 17:55:53.597271
,1.0,332,75.0,2.0,CryptoCompare,cryptocompare,SMSR,28650,2017-12-30 17:56:07.407514
1.0,25.0,3502,1760.0,45.0,CryptoCompare,cryptocompare,SMT,344097,2017-12-30 17:56:19.169480
,1.0,112,25.0,,CryptoCompare,cryptocompare,SMT*,524113,2017-12-30 17:56:40.204140
27.0,176.0,25123,5570.0,36.0,CryptoCompare,cryptocompare,SNC,179926,2017-12-30 17:55:45.740465
,33.0,1981,825.0,,CryptoCompare,cryptocompare,SND,314865,2017-12-30 17:56:12.433130
19.0,284.0,26346,7965.0,27.0,CryptoCompare,cryptocompare,SNGLS,24926,2017-12-30 17:56:02.844304
2.0,8.0,707,245.0,1.0,CryptoCompare,cryptocompare,SNK,196612,2017-12-30 17:55:48.639881
173.0,393.0,49263,13755.0,88.0,CryptoCompare,cryptocompare,SNM,136244,2017-12-30 17:55:43.960844
5.0,40.0,5952,1275.0,9.0,CryptoCompare,cryptocompare,SNOV,311853,2017-12-30 17:56:11.930730
6.0,33.0,6015,985.0,4.0,CryptoCompare,cryptocompare,SNRG,8825,2017-12-30 17:56:52.005616
,2.0,171,50.0,,CryptoCompare,cryptocompare,SNS,28027,2017-12-30 17:56:03.170169
198.0,803.0,132782,25455.0,136.0,CryptoCompare,cryptocompare,SNT,137013,2017-12-30 17:55:43.275563
,3.0,151,75.0,0.0,CryptoCompare,cryptocompare,SOAR,388145,2017-12-30 17:56:25.648694
,3.0,635,100.0,1.0,CryptoCompare,cryptocompare,SOCC,183189,2017-12-30 17:55:46.478740
2.0,21.0,2692,620.0,3.0,CryptoCompare,cryptocompare,SOIL,20685,2017-12-30 17:55:51.741990
,5.0,732,175.0,2.0,CryptoCompare,cryptocompare,SOJ,237385,2017-12-30 17:56:00.923453
,2.0,609,50.0,,CryptoCompare,cryptocompare,SOLE,4607,2017-12-30 17:56:39.260799
,19.0,1148,500.0,1.0,CryptoCompare,cryptocompare,SONG,8682,2017-12-30 17:56:51.634849
